date,delay,distance,origin,destination
03171403,8,2229,SFO,EWR
03172234,16,2191,SFO,PHL
03171852,20,1307,SFO,AUS
03171136,1,293,SFO,LAX
03170945,-2,2057,SFO,KOA
03171728,27,2057,SFO,KOA
03170920,4,2032,SFO,OGG
03171437,82,2032,SFO,OGG
03172130,16,2229,SFO,EWR
03170600,10,388,SFO,SAN
03171828,8,1660,SFO,MSY
03181749,-5,840,SFO,DEN
03181610,9,2084,SFO,HNL
03182040,18,2229,SFO,EWR
03182325,21,1604,SFO,ORD
03181055,43,840,SFO,DEN
03180944,0,2125,SFO,MCO
03181619,-1,2350,SFO,BOS
03181055,19,2102,SFO,IAD
03180700,-5,590,SFO,SEA
03180705,-3,2247,SFO,JFK
03181330,0,2125,SFO,MCO
03181451,-6,293,SFO,LAX
03181125,-3,2084,SFO,HNL
03181515,0,2247,SFO,JFK
03181350,-5,1689,SFO,IND
03181516,-7,840,SFO,DEN
03181041,6,360,SFO,LAS
03182247,54,2102,SFO,IAD
03180919,120,2126,SFO,LIH
03182252,28,590,SFO,SEA
03181557,7,1307,SFO,AUS
03181057,-4,388,SFO,SAN
03181852,-7,1307,SFO,AUS
03182234,5,2191,SFO,PHL
03180600,-1,2102,SFO,IAD
03180900,3,2102,SFO,IAD
03181152,-2,1421,SFO,IAH
03182220,11,2350,SFO,BOS
03181200,2,2229,SFO,EWR
03182242,-6,360,SFO,LAS
03181510,4,2229,SFO,EWR
03180619,94,566,SFO,PHX
03181251,19,1604,SFO,ORD
03181258,2,388,SFO,SAN
03181101,0,1273,SFO,DFW
03181636,-4,2247,SFO,JFK
03182232,-3,293,SFO,LAX
03181625,-8,2102,SFO,IAD
03181743,-14,293,SFO,LAX
03181918,47,293,SFO,LAX
03182017,5,388,SFO,SAN
03181541,-2,2191,SFO,PHL
03181557,-5,2135,SFO,BWI
03181227,-4,293,SFO,LAX
03180609,-5,360,SFO,LAS
03182015,3,323,SFO,SNA
03181957,-8,478,SFO,PDX
03180700,-3,1604,SFO,ORD
03181250,92,2247,SFO,JFK
03180702,-2,2229,SFO,EWR
03180808,-5,2229,SFO,EWR
03181345,32,2247,SFO,JFK
03180542,-6,840,SFO,DEN
03182107,17,590,SFO,SEA
03180828,15,1604,SFO,ORD
03181557,-3,1604,SFO,ORD
03180901,37,840,SFO,DEN
03181150,-2,840,SFO,DEN
03181307,28,2102,SFO,IAD
03181051,-5,478,SFO,PDX
03182019,109,590,SFO,SEA
03182135,60,2229,SFO,EWR
03181050,93,2247,SFO,JFK
03180823,-6,2350,SFO,BOS
03181619,-6,293,SFO,LAX
03181215,2,1604,SFO,ORD
03181135,59,2350,SFO,BOS
03180901,0,1421,SFO,IAH
03180833,-5,293,SFO,LAX
03180840,-2,2247,SFO,JFK
03181328,17,360,SFO,LAS
03181221,-4,1381,SFO,MSP
03182245,-9,2247,SFO,JFK
03180925,60,2191,SFO,PHL
03182026,-8,293,SFO,LAX
03181021,-4,2229,SFO,EWR
03181515,28,1604,SFO,ORD
03181111,139,590,SFO,SEA
03181657,26,1604,SFO,ORD
03181321,6,1604,SFO,ORD
03181353,5,2122,SFO,DCA
03181600,-2,1660,SFO,MSY
03181252,1,1421,SFO,IAH
03181050,6,323,SFO,SNA
03181049,-2,1878,SFO,CLE
03181445,0,2350,SFO,BOS
03180600,3,293,SFO,LAX
03180025,-5,1421,SFO,IAH
03181136,-1,293,SFO,LAX
03182006,7,360,SFO,LAS
03180830,-2,590,SFO,SEA
03181334,-2,293,SFO,LAX
03181905,-2,590,SFO,SEA
03181841,-6,293,SFO,LAX
03180600,-2,478,SFO,PDX
03182334,-4,2229,SFO,EWR
03181320,-1,840,SFO,DEN
03181051,12,293,SFO,LAX
03180736,74,2102,SFO,IAD
03181028,3,1604,SFO,ORD
03180601,5,1421,SFO,IAH
03182038,0,840,SFO,DEN
03180845,46,1273,SFO,DFW
03180600,-4,1604,SFO,ORD
03180600,4,2350,SFO,BOS
03181106,3,1604,SFO,ORD
03181430,-3,2085,SFO,RDU
03180848,-1,360,SFO,LAS
03181035,-2,2245,SFO,FLL
03182050,0,478,SFO,PDX
03180553,-2,2229,SFO,EWR
03180944,47,1307,SFO,AUS
03181039,4,1421,SFO,IAH
03180929,6,1604,SFO,ORD
03180905,8,2084,SFO,HNL
03182242,-4,388,SFO,SAN
03181251,8,323,SFO,SNA
03181350,27,1421,SFO,IAH
03181207,1,360,SFO,LAS
03182104,-6,323,SFO,SNA
03181120,72,2229,SFO,EWR
03181604,-2,1421,SFO,IAH
03181937,2,2084,SFO,HNL
03180620,-4,840,SFO,DEN
03181403,-2,2229,SFO,EWR
03182225,34,1604,SFO,ORD
03180945,1,2057,SFO,KOA
03181728,2,2057,SFO,KOA
03180920,9,2032,SFO,OGG
03181437,-6,2032,SFO,OGG
03182230,27,2229,SFO,EWR
03180600,-9,388,SFO,SAN
03182118,-5,360,SFO,LAS
03191749,2,840,SFO,DEN
03191610,99,2084,SFO,HNL
03191207,7,360,SFO,LAS
03191039,-6,1421,SFO,IAH
03190944,8,2125,SFO,MCO
03191619,-6,2350,SFO,BOS
03192006,-8,360,SFO,LAS
03190700,-5,590,SFO,SEA
03192241,-2,1958,SFO,PIT
03191055,-4,2102,SFO,IAD
03191111,6,590,SFO,SEA
03190705,-1,2247,SFO,JFK
03191541,-4,2125,SFO,MCO
03191516,-6,840,SFO,DEN
03191451,-3,293,SFO,LAX
03191125,10,2084,SFO,HNL
03191515,-3,2247,SFO,JFK
03191350,36,1689,SFO,IND
03192051,-6,478,SFO,PDX
03191041,-2,360,SFO,LAS
03192247,0,2102,SFO,IAD
03190919,96,2126,SFO,LIH
03192252,2,590,SFO,SEA
03191557,-2,1307,SFO,AUS
03192234,-1,2191,SFO,PHL
03190600,12,2102,SFO,IAD
03190900,1,2102,SFO,IAD
03191210,-5,2229,SFO,EWR
03192230,10,2229,SFO,EWR
03191227,0,293,SFO,LAX
03191152,24,1421,SFO,IAH
03191057,5,388,SFO,SAN
03192156,0,2350,SFO,BOS
03191307,-1,2102,SFO,IAD
03192242,-7,360,SFO,LAS
03190625,-8,566,SFO,PHX
03190833,-7,293,SFO,LAX
03191251,-6,1604,SFO,ORD
03191230,65,1508,SFO,STL
03191258,-3,388,SFO,SAN
03191101,-8,1273,SFO,DFW
03191636,-1,2247,SFO,JFK
03191623,-1,2102,SFO,IAD
03191743,-2,293,SFO,LAX
03191918,-2,293,SFO,LAX
03191340,-1,293,SFO,LAX
03191541,20,2191,SFO,PHL
03191557,-5,2135,SFO,BWI
03192015,4,323,SFO,SNA
03191945,-6,478,SFO,PDX
03190700,-3,1604,SFO,ORD
03191250,40,2247,SFO,JFK
03190600,12,2350,SFO,BOS
03191846,2,293,SFO,LAX
03191345,-10,2247,SFO,JFK
03191055,9,840,SFO,DEN
03192107,-5,590,SFO,SEA
03190828,-6,1604,SFO,ORD
03191321,-3,1604,SFO,ORD
03191657,-5,1604,SFO,ORD
03190901,-6,840,SFO,DEN
03192017,-3,388,SFO,SAN
03191150,17,840,SFO,DEN
03191051,-3,478,SFO,PDX
03192019,0,590,SFO,SEA
03191050,0,2247,SFO,JFK
03190823,-2,2350,SFO,BOS
03191619,-2,293,SFO,LAX
03192300,-8,2350,SFO,BOS
03191135,-4,2350,SFO,BOS
03191604,-2,1421,SFO,IAH
03190840,-5,2247,SFO,JFK
03191328,-3,360,SFO,LAS
03191859,-5,1604,SFO,ORD
03191221,-2,1381,SFO,MSP
03192245,48,2247,SFO,JFK
03190929,-9,2191,SFO,PHL
03192026,3,293,SFO,LAX
03190609,-8,360,SFO,LAS
03190542,-6,840,SFO,DEN
03191515,-2,1604,SFO,ORD
03191353,25,2122,SFO,DCA
03191027,13,2229,SFO,EWR
03191445,-4,2350,SFO,BOS
03190736,-4,2102,SFO,IAD
03192118,8,360,SFO,LAS
03191215,9,1604,SFO,ORD
03191050,-4,323,SFO,SNA
03191049,-2,1878,SFO,CLE
03190600,6,293,SFO,LAX
03190025,6,1421,SFO,IAH
03192232,2,293,SFO,LAX
03190702,0,2229,SFO,EWR
03192325,-7,1604,SFO,ORD
03191905,-1,590,SFO,SEA
03191136,11,293,SFO,LAX
03191600,-5,2229,SFO,EWR
03191320,-1,840,SFO,DEN
03190658,-4,293,SFO,LAX
03192225,17,1604,SFO,ORD
03191510,-3,2229,SFO,EWR
03192334,-1,2229,SFO,EWR
03190848,-7,360,SFO,LAS
03190601,0,1421,SFO,IAH
03190830,-5,590,SFO,SEA
03192038,-2,840,SFO,DEN
03191853,-2,1421,SFO,IAH
03190845,1,1273,SFO,DFW
03191051,1,293,SFO,LAX
03191028,-1,1604,SFO,ORD
03191828,11,1660,SFO,MSY
03191430,195,2085,SFO,RDU
03191252,-2,1421,SFO,IAH
03191035,-2,2245,SFO,FLL
03190553,6,2229,SFO,EWR
03192242,1,388,SFO,SAN
03190929,0,1604,SFO,ORD
03190944,-4,1307,SFO,AUS
03190901,-6,1421,SFO,IAH
03191557,-8,1604,SFO,ORD
03190620,-4,840,SFO,DEN
03190905,8,2084,SFO,HNL
03190600,64,1604,SFO,ORD
03191106,6,1604,SFO,ORD
03190600,-2,478,SFO,PDX
03191250,-7,323,SFO,SNA
03191350,4,1421,SFO,IAH
03192104,5,323,SFO,SNA
03191120,0,2229,SFO,EWR
03191437,41,1421,SFO,IAH
03191937,-6,2084,SFO,HNL
03191403,-1,2229,SFO,EWR
03191852,-4,1307,SFO,AUS
03190945,-1,2057,SFO,KOA
03191728,38,2057,SFO,KOA
03190920,0,2032,SFO,OGG
03191437,-5,2032,SFO,OGG
03192136,24,2229,SFO,EWR
03190600,-4,388,SFO,SAN
03190802,-10,2229,SFO,EWR
03201749,1,840,SFO,DEN
03201610,3,2084,SFO,HNL
03201039,-2,1421,SFO,IAH
03200944,33,2125,SFO,MCO
03201619,-1,2350,SFO,BOS
03202230,8,2135,SFO,BWI
03202006,-5,360,SFO,LAS
03201227,7,293,SFO,LAX
03201055,10,2102,SFO,IAD
03200700,-11,590,SFO,SEA
03200705,3,2247,SFO,JFK
03201541,-2,2125,SFO,MCO
03201451,-7,293,SFO,LAX
03201125,3,2084,SFO,HNL
03201515,-2,2247,SFO,JFK
03201350,-1,1689,SFO,IND
03201041,1,360,SFO,LAS
03202247,-2,2102,SFO,IAD
03200919,17,2126,SFO,LIH
03201557,-4,1307,SFO,AUS
03200600,-8,2102,SFO,IAD
03201152,-5,1421,SFO,IAH
03201057,1,388,SFO,SAN
03202156,-7,2350,SFO,BOS
03201210,1,2229,SFO,EWR
03202242,-2,360,SFO,LAS
03200625,-2,566,SFO,PHX
03200833,-4,293,SFO,LAX
03201251,27,1604,SFO,ORD
03201230,-5,1508,SFO,STL
03201258,14,388,SFO,SAN
03201101,-3,1273,SFO,DFW
03201636,-4,2247,SFO,JFK
03202235,2,293,SFO,LAX
03201611,-4,2102,SFO,IAD
03201743,4,293,SFO,LAX
03201918,-8,293,SFO,LAX
03201410,64,293,SFO,LAX
03201541,-6,2191,SFO,PHL
03201657,38,1604,SFO,ORD
03201207,32,360,SFO,LAS
03202015,-8,323,SFO,SNA
03201945,0,478,SFO,PDX
03200700,10,1604,SFO,ORD
03202324,-1,2102,SFO,IAD
03201250,58,2247,SFO,JFK
03200600,1,2350,SFO,BOS
03201516,-4,840,SFO,DEN
03200808,-11,2229,SFO,EWR
03201345,-4,2247,SFO,JFK
03200905,2,2084,SFO,HNL
03201055,0,840,SFO,DEN
03202107,5,590,SFO,SEA
03200828,-2,1604,SFO,ORD
03201852,-10,1307,SFO,AUS
03200901,-3,840,SFO,DEN
03202017,-6,388,SFO,SAN
03201150,-3,840,SFO,DEN
03201307,39,2102,SFO,IAD
03201051,-7,478,SFO,PDX
03202019,-3,590,SFO,SEA
03201853,51,1421,SFO,IAH
03201050,5,2247,SFO,JFK
03200823,10,2350,SFO,BOS
03201619,-5,293,SFO,LAX
03202300,1,2350,SFO,BOS
03201135,-4,2350,SFO,BOS
03200840,-3,2247,SFO,JFK
03201328,0,360,SFO,LAS
03201859,2,1604,SFO,ORD
03201221,17,1381,SFO,MSP
03202245,-4,2247,SFO,JFK
03200925,97,2191,SFO,PHL
03202026,41,293,SFO,LAX
03200609,-5,360,SFO,LAS
03200542,-4,840,SFO,DEN
03200702,-4,2229,SFO,EWR
03201111,-6,590,SFO,SEA
03201427,17,1421,SFO,IAH
03201215,40,1604,SFO,ORD
03201051,-2,293,SFO,LAX
03201353,-2,2122,SFO,DCA
03201035,8,1604,SFO,ORD
03201319,-1,1604,SFO,ORD
03202050,-3,478,SFO,PDX
03202225,23,1604,SFO,ORD
03202252,5,590,SFO,SEA
03201445,-3,2350,SFO,BOS
03202325,97,1604,SFO,ORD
03202234,56,2191,SFO,PHL
03202104,-3,323,SFO,SNA
03201055,-5,1878,SFO,CLE
03200600,1,293,SFO,LAX
03201555,0,2085,SFO,RDU
03200025,11,1421,SFO,IAH
03200854,2,2102,SFO,IAD
03201252,18,1421,SFO,IAH
03202230,31,2229,SFO,EWR
03200830,-1,590,SFO,SEA
03201600,7,2229,SFO,EWR
03201510,3,2229,SFO,EWR
03202334,39,2229,SFO,EWR
03201320,-1,840,SFO,DEN
03200654,-3,293,SFO,LAX
03201604,-3,1421,SFO,IAH
03200601,0,1421,SFO,IAH
03202038,2,840,SFO,DEN
03200850,19,1273,SFO,DFW
03201050,-3,323,SFO,SNA
03202118,43,360,SFO,LAS
03201828,-7,1660,SFO,MSY
03201905,70,590,SFO,SEA
03201106,12,1604,SFO,ORD
03201021,41,2229,SFO,EWR
03201841,1,293,SFO,LAX
03201035,-3,2245,SFO,FLL
03200600,2,478,SFO,PDX
03201841,-3,2032,SFO,OGG
03200553,5,2229,SFO,EWR
03202242,17,388,SFO,SAN
03200929,-5,1604,SFO,ORD
03200944,0,1307,SFO,AUS
03200901,14,1421,SFO,IAH
03200620,24,840,SFO,DEN
03200848,-2,360,SFO,LAS
03201350,24,1421,SFO,IAH
03200736,-6,2102,SFO,IAD
03200600,-5,1604,SFO,ORD
03201251,6,323,SFO,SNA
03201515,2,1604,SFO,ORD
03201120,8,2229,SFO,EWR
03201937,-4,2084,SFO,HNL
03201403,-9,2229,SFO,EWR
03202247,12,1958,SFO,PIT
03201136,5,293,SFO,LAX
03200945,17,2057,SFO,KOA
03201728,-7,2057,SFO,KOA
03200920,21,2032,SFO,OGG
03201437,-6,2032,SFO,OGG
03202136,-3,2229,SFO,EWR
03200600,1,388,SFO,SAN
03211749,4,840,SFO,DEN
03211610,4,2084,SFO,HNL
03210736,-4,2102,SFO,IAD
03211039,5,1421,SFO,IAH
03210944,32,2125,SFO,MCO
03212145,-3,293,SFO,LAX
03211055,10,2102,SFO,IAD
03210700,-6,590,SFO,SEA
03210705,-2,2247,SFO,JFK
03211541,-6,2125,SFO,MCO
03211227,25,293,SFO,LAX
03211451,9,293,SFO,LAX
03211125,7,2084,SFO,HNL
03211515,-3,2247,SFO,JFK
03211350,-7,1689,SFO,IND
03211041,-5,360,SFO,LAS
03212247,37,2102,SFO,IAD
03210919,10,2126,SFO,LIH
03212230,-3,2229,SFO,EWR
03211557,-4,1307,SFO,AUS
03211619,50,2350,SFO,BOS
03212006,-10,360,SFO,LAS
03210600,-2,2102,SFO,IAD
03212359,7,1421,SFO,IAH
03211057,9,388,SFO,SAN
03212156,-7,2350,SFO,BOS
03211210,-5,2229,SFO,EWR
03212242,-4,360,SFO,LAS
03210625,-7,566,SFO,PHX
03210833,-6,293,SFO,LAX
03212152,31,2102,SFO,IAD
03211251,3,1604,SFO,ORD
03211230,-5,1508,SFO,STL
03211258,-3,388,SFO,SAN
03211101,-7,1273,SFO,DFW
03211636,-3,2247,SFO,JFK
03212232,-4,293,SFO,LAX
03211743,-2,293,SFO,LAX
03211918,-2,293,SFO,LAX
03211340,5,293,SFO,LAX
03211541,-2,2191,SFO,PHL
03211557,-2,2135,SFO,BWI
03211215,3,1604,SFO,ORD
03211207,-11,360,SFO,LAS
03212015,-7,323,SFO,SNA
03211945,-3,478,SFO,PDX
03211859,11,590,SFO,SEA
03210700,-6,1604,SFO,ORD
03211250,0,2247,SFO,JFK
03210600,-6,2350,SFO,BOS
03211516,5,840,SFO,DEN
03210808,0,2229,SFO,EWR
03211345,4,2247,SFO,JFK
03210905,52,2084,SFO,HNL
03211055,37,840,SFO,DEN
03212050,104,590,SFO,SEA
03210828,-1,1604,SFO,ORD
03211152,9,1421,SFO,IAH
03211657,-4,1604,SFO,ORD
03210901,-2,840,SFO,DEN
03212017,-9,388,SFO,SAN
03212300,24,1878,SFO,CLE
03211307,3,2102,SFO,IAD
03211111,-2,590,SFO,SEA
03211959,4,590,SFO,SEA
03211050,-4,2247,SFO,JFK
03210823,2,2350,SFO,BOS
03211619,22,293,SFO,LAX
03212300,-2,2350,SFO,BOS
03211051,-6,478,SFO,PDX
03210840,8,2247,SFO,JFK
03211328,-1,360,SFO,LAS
03211859,0,1604,SFO,ORD
03211221,22,1381,SFO,MSP
03212245,-3,2247,SFO,JFK
03210925,18,2191,SFO,PHL
03212026,-8,293,SFO,LAX
03210609,-9,360,SFO,LAS
03210542,-2,840,SFO,DEN
03210702,-3,2229,SFO,EWR
03211427,1,1421,SFO,IAH
03210848,12,360,SFO,LAS
03211051,5,293,SFO,LAX
03212247,29,1958,SFO,PIT
03211353,17,2122,SFO,DCA
03211001,12,2102,SFO,IAD
03211320,182,840,SFO,DEN
03212225,14,1604,SFO,ORD
03212252,19,590,SFO,SEA
03211430,153,2085,SFO,RDU
03211135,48,2350,SFO,BOS
03211035,35,1604,SFO,ORD
03212324,24,2102,SFO,IAD
03211055,0,1878,SFO,CLE
03210600,2,293,SFO,LAX
03210025,29,1421,SFO,IAH
03210854,-2,2102,SFO,IAD
03212359,11,1604,SFO,ORD
03211625,8,2102,SFO,IAD
03210830,3,590,SFO,SEA
03211600,12,2229,SFO,EWR
03211403,34,2229,SFO,EWR
03211150,17,840,SFO,DEN
03211510,2,2229,SFO,EWR
03212334,5,2229,SFO,EWR
03210654,2,293,SFO,LAX
03211321,-2,1604,SFO,ORD
03212104,0,323,SFO,SNA
03210601,-1,1421,SFO,IAH
03211853,1,1421,SFO,IAH
03212038,-6,840,SFO,DEN
03210901,0,1421,SFO,IAH
03210850,-6,1273,SFO,DFW
03212050,7,478,SFO,PDX
03211050,3,323,SFO,SNA
03212118,41,360,SFO,LAS
03211828,43,1660,SFO,MSY
03211252,16,1421,SFO,IAH
03211021,3,2229,SFO,EWR
03211841,19,293,SFO,LAX
03211035,24,2245,SFO,FLL
03210600,0,478,SFO,PDX
03211841,14,2032,SFO,OGG
03210553,-7,2229,SFO,EWR
03211852,13,1307,SFO,AUS
03211445,9,2350,SFO,BOS
03210929,-3,1604,SFO,ORD
03210944,-6,1307,SFO,AUS
03211604,-5,1421,SFO,IAH
03211615,0,1604,SFO,ORD
03210620,-7,840,SFO,DEN
03212242,13,388,SFO,SAN
03210600,5,1604,SFO,ORD
03211106,30,1604,SFO,ORD
03211251,-6,323,SFO,SNA
03211515,9,1604,SFO,ORD
03211937,-1,2084,SFO,HNL
03212234,17,2191,SFO,PHL
03211350,11,1421,SFO,IAH
03211136,9,293,SFO,LAX
03212306,101,2229,SFO,EWR
03210945,21,2057,SFO,KOA
03211728,37,2057,SFO,KOA
03210920,18,2032,SFO,OGG
03211437,-4,2032,SFO,OGG
03212136,2,2229,SFO,EWR
03210600,-2,388,SFO,SAN
03221920,11,478,SFO,PDX
03221630,9,840,SFO,DEN
03221610,-1,2084,SFO,HNL
03220600,-7,478,SFO,PDX
03222325,1,1604,SFO,ORD
03221059,-2,840,SFO,DEN
03221619,-7,2350,SFO,BOS
03220955,7,2125,SFO,MCO
03221400,5,2350,SFO,BOS
03220700,-2,590,SFO,SEA
03220831,-5,590,SFO,SEA
03220542,5,840,SFO,DEN
03221055,9,2102,SFO,IAD
03221111,-6,590,SFO,SEA
03220600,-4,388,SFO,SAN
03220705,-7,2247,SFO,JFK
03221541,-2,2125,SFO,MCO
03221125,0,2084,SFO,HNL
03221232,-7,1689,SFO,IND
03221331,9,1307,SFO,AUS
03221103,-2,360,SFO,LAS
03220925,4,2126,SFO,LIH
03222252,-4,590,SFO,SEA
03221615,9,1421,SFO,IAH
03222236,-7,2191,SFO,PHL
03222000,-4,323,SFO,SNA
03220854,0,2102,SFO,IAD
03221307,3,2102,SFO,IAD
03220615,10,566,SFO,PHX
03222200,5,2102,SFO,IAD
03221300,14,1508,SFO,STL
03221255,0,388,SFO,SAN
03221101,-1,1273,SFO,DFW
03221925,-3,293,SFO,LAX
03221041,-3,478,SFO,PDX
03222015,5,360,SFO,LAS
03221557,23,2135,SFO,BWI
03221304,1,566,SFO,PHX
03220702,-1,2229,SFO,EWR
03221250,-3,2247,SFO,JFK
03221045,9,293,SFO,LAX
03220905,-1,2084,SFO,HNL
03221320,4,840,SFO,DEN
03221630,13,1604,SFO,ORD
03220901,-9,840,SFO,DEN
03221144,0,840,SFO,DEN
03222157,-4,2350,SFO,BOS
03222019,-7,590,SFO,SEA
03221555,-2,2229,SFO,EWR
03221050,1,2247,SFO,JFK
03220820,-4,2350,SFO,BOS
03222254,-3,2350,SFO,BOS
03220929,10,1604,SFO,ORD
03221155,-2,2350,SFO,BOS
03220840,-5,2247,SFO,JFK
03221302,33,1421,SFO,IAH
03222245,-3,2247,SFO,JFK
03221122,-3,293,SFO,LAX
03221021,7,2229,SFO,EWR
03221350,31,1421,SFO,IAH
03221353,2,2122,SFO,DCA
03222235,21,2102,SFO,IAD
03222242,-4,360,SFO,LAS
03221630,-1,360,SFO,LAS
03221047,-5,388,SFO,SAN
03222247,0,1958,SFO,PIT
03221250,21,1604,SFO,ORD
03221049,9,1878,SFO,CLE
03220600,-4,293,SFO,LAX
03221302,4,2229,SFO,EWR
03221030,3,2032,SFO,OGG
03220025,22,1421,SFO,IAH
03221215,2,1604,SFO,ORD
03221300,7,293,SFO,LAX
03222235,24,1604,SFO,ORD
03222013,-6,388,SFO,SAN
03221630,7,1660,SFO,MSY
03220603,0,360,SFO,LAS
03220828,14,1604,SFO,ORD
03221046,-5,323,SFO,SNA
03221547,-3,2191,SFO,PHL
03220601,4,1421,SFO,IAH
03221755,5,293,SFO,LAX
03221042,20,1421,SFO,IAH
03220849,39,1421,SFO,IAH
03222246,5,293,SFO,LAX
03221455,-3,2085,SFO,RDU
03220839,-3,293,SFO,LAX
03222230,21,2229,SFO,EWR
03222330,7,1421,SFO,IAH
03221841,14,2032,SFO,OGG
03220553,-2,2229,SFO,EWR
03222242,24,388,SFO,SAN
03221621,-1,293,SFO,LAX
03220620,-7,840,SFO,DEN
03220736,1,2102,SFO,IAD
03221058,15,1604,SFO,ORD
03220600,11,1604,SFO,ORD
03221348,22,360,SFO,LAS
03221127,-3,2229,SFO,EWR
03221937,-6,2084,SFO,HNL
03221035,6,2245,SFO,FLL
03220945,-3,2057,SFO,KOA
03221728,-7,2057,SFO,KOA
03220840,0,2032,SFO,OGG
03221437,-6,2032,SFO,OGG
03222336,-7,2229,SFO,EWR
03231619,13,293,SFO,LAX
03231610,-1,2084,SFO,HNL
03230855,94,1421,SFO,IAH
03232325,-5,1604,SFO,ORD
03231040,4,840,SFO,DEN
03231039,20,1421,SFO,IAH
03231445,5,2350,SFO,BOS
03231055,0,2102,SFO,IAD
03230700,-4,590,SFO,SEA
03230705,-3,2247,SFO,JFK
03231541,-5,2125,SFO,MCO
03231238,-2,293,SFO,LAX
03231125,0,2084,SFO,HNL
03231515,33,2247,SFO,JFK
03231350,-3,1689,SFO,IND
03231111,-2,590,SFO,SEA
03231041,-8,360,SFO,LAS
03232248,1,2102,SFO,IAD
03230919,-5,2126,SFO,LIH
03232252,6,590,SFO,SEA
03231557,-3,1307,SFO,AUS
03230600,0,2350,SFO,BOS
03231859,11,1604,SFO,ORD
03231133,1,2229,SFO,EWR
03231154,3,1421,SFO,IAH
03231624,-3,2350,SFO,BOS
03232242,26,360,SFO,LAS
03231748,-8,840,SFO,DEN
03231251,38,1604,SFO,ORD
03231230,26,1508,SFO,STL
03231351,-8,566,SFO,PHX
03231636,15,2247,SFO,JFK
03232232,-5,293,SFO,LAX
03231001,-3,2102,SFO,IAD
03231743,20,293,SFO,LAX
03231240,0,1421,SFO,IAH
03232132,-2,293,SFO,LAX
03231051,0,478,SFO,PDX
03231541,-11,2191,SFO,PHL
03231557,-5,2135,SFO,BWI
03231516,-2,840,SFO,DEN
03231945,-6,478,SFO,PDX
03232150,7,2102,SFO,IAD
03231250,0,2247,SFO,JFK
03232006,-6,360,SFO,LAS
03231345,11,2247,SFO,JFK
03230905,-1,2084,SFO,HNL
03231320,-5,840,SFO,DEN
03232230,-4,2229,SFO,EWR
03231201,1,360,SFO,LAS
03230911,-6,840,SFO,DEN
03232017,-7,388,SFO,SAN
03232334,-7,1307,SFO,AUS
03232137,-3,2229,SFO,EWR
03231259,0,2102,SFO,IAD
03230845,88,1604,SFO,ORD
03232019,-3,590,SFO,SEA
03230600,12,1604,SFO,ORD
03231603,-1,2229,SFO,EWR
03230542,33,840,SFO,DEN
03231050,-1,2247,SFO,JFK
03230829,-3,2350,SFO,BOS
03232300,-6,2350,SFO,BOS
03231135,24,2350,SFO,BOS
03230840,-1,2247,SFO,JFK
03231341,0,360,SFO,LAS
03231221,22,1381,SFO,MSP
03232245,-5,2247,SFO,JFK
03230925,-5,2191,SFO,PHL
03232013,11,293,SFO,LAX
03230609,-8,360,SFO,LAS
03231515,-8,1604,SFO,ORD
03232118,-3,360,SFO,LAS
03231250,0,323,SFO,SNA
03231353,9,2122,SFO,DCA
03231901,11,590,SFO,SEA
03232247,4,1958,SFO,PIT
03231921,-2,323,SFO,SNA
03231100,17,1273,SFO,DFW
03231252,0,388,SFO,SAN
03231105,-2,1604,SFO,ORD
03231451,10,293,SFO,LAX
03231052,1,1878,SFO,CLE
03231051,2,293,SFO,LAX
03230600,2,293,SFO,LAX
03230025,-5,1421,SFO,IAH
03230901,11,2102,SFO,IAD
03231853,23,1421,SFO,IAH
03230736,18,2102,SFO,IAD
03232101,0,590,SFO,SEA
03231331,21,1604,SFO,ORD
03230833,1,293,SFO,LAX
03232300,5,1421,SFO,IAH
03230830,10,590,SFO,SEA
03231402,6,2229,SFO,EWR
03231550,3,2085,SFO,RDU
03232104,16,323,SFO,SNA
03230601,-1,1421,SFO,IAH
03231350,21,1421,SFO,IAH
03230825,-1,2125,SFO,MCO
03231841,16,293,SFO,LAX
03231050,33,323,SFO,SNA
03232225,4,1604,SFO,ORD
03232334,1,2229,SFO,EWR
03231841,-5,2032,SFO,OGG
03231140,0,840,SFO,DEN
03230553,2,2229,SFO,EWR
03232242,29,388,SFO,SAN
03230944,-2,1307,SFO,AUS
03230600,168,478,SFO,PDX
03231613,-2,1421,SFO,IAH
03230620,-3,840,SFO,DEN
03230600,-3,388,SFO,SAN
03232038,0,840,SFO,DEN
03231937,2,2084,SFO,HNL
03231828,-10,1660,SFO,MSY
03231035,30,2245,SFO,FLL
03232050,-5,478,SFO,PDX
03232235,1,2191,SFO,PHL
03231130,26,293,SFO,LAX
03230945,-3,2057,SFO,KOA
03231728,-2,2057,SFO,KOA
03230920,4,2032,SFO,OGG
03231437,-8,2032,SFO,OGG
03232156,8,2350,SFO,BOS
03231047,5,388,SFO,SAN
03231715,-2,1604,SFO,ORD
03230808,-10,2229,SFO,EWR
03242050,-3,478,SFO,PDX
03241749,-1,840,SFO,DEN
03241610,-2,2084,SFO,HNL
03242325,-5,1604,SFO,ORD
03241207,-6,360,SFO,LAS
03241039,0,1421,SFO,IAH
03240944,-5,2125,SFO,MCO
03241619,50,2350,SFO,BOS
03242006,-3,360,SFO,LAS
03241055,-3,2102,SFO,IAD
03240705,17,2247,SFO,JFK
